text,label
aibashin nakoraba kawai har kaema yakamata kakori kanka sauran yan majalisar baki daya harma gwamnoni baki daya sbd komi naku gudana allah kawomuna shuwagabanni adilla,Positive
ash maulana ma cikin gwamnati,Neutral
babu kunya wajen caccakar azzalumai musamman cikin gwamnatin,Negative
allah ya tabbatar mana zaman lafiya yankin arewacin najeriya sannan ya sakawa malam gidan aljannah,Positive
shidai dan kwankwasiyya ya takura irin buhari bafa ya raba dollar fatakw,Negative
ehh mana allah y karawa baba lpi,Positive
wlh yayi allah yakara karemana shugaban allah ya zabamn abunda yafi alkairi akansa,Positive
dai ganduj kuke,Negative
allah ubangiji yaqarawa baba girma yasa yayi governor wata tenour,Positive
wallahi duk kaga goyon bayan mulkin shugaba muhammadu buhari tor cikin biyu daya kodai bai san abunda ke faruwa nigeria shima cikakken azzalumi kamar gmb,Negative
hukumar zaben najeriya tazama yar amshin shata mudai munsani sarai kama data adamawa jo benuebauchi kano pdp bazasu sake yimana halin agulu kan zabo zamu kasa tsare raka mukuma jira har pdp ta kiramu,Negative
ya allaah kayi mana maganin ganduj,Negative
jamaa wai gaskia buhari za ke tunashi matsayin worst presid nan gaba baiyi gask whl,Negative
gski suma kansu basuda anfani akasarnan duk dasu akekash yan nigeria shikuma mbuhari baya karban shawora tuntuni yakamata yachanja manyan jamian tsaron kasarnan yaki,Negative
indai hakan toh gaskiya akwai magudi cikin zabe tattara sakamako,Negative
kasa allah ka gyara mana abunda gwamnati ya kama ace tayi,Positive
shawarata ga baba shine dan allah duba talakan nigeria musamman yan arewa wallahi ana cikin mawuyacin hali yanzu kaga magid ya koma almajiri sbd kawai bashi abin yi km ga iyaliyara kanana suna bin gidaj suna barar abin zasu saka bakinsu,Negative
sun bar musu gari indai dan arewa mutum tou bazai zabe zabe mai wlh in zabi tinubu gara fasa zabe for the first in my life shegu azzalumai,Negative
baba buhari ikon allah kana tareda nasara insha allah,Positive
allah yakara lafiya baba ubangji yaci gaba kareka allah yayaf mana kura kuran muna rokansa sunayensa kyawawa kawo mana karshan wan nan wahalar httpstcoazsmjlox,Positive
muje baba,Neutral
nasan buhari sabida auran nan yabar garin nan sabida kishi be aur sadiya farouq,Neutral
bama mamakin maganarka prof yanzu kazan dan siyasa,Neutral
daidai dashin domin yanzu yazama dan siyasar apc,Neutral
abun yabawan gwamna ganduj kada kaji tsoron duk wata kungiya wadansu munafukkai ka aiwatar umurnin allah,Positive
karki damu ki gama wank wanken nima senayi ma baban guga kafin,Neutral
shine majorjanar dan liti mugu shugaba farko najeriya dayafi daraja shanu akan mutanen sa,Negative
masu gida baba ya kapaa tarihi,Positive
hausar taku akwai gyra bakowa zai gane kamata yayi kuce buhari bazai fara tinanin bani shugaban fadarsa karku sanya space ni,Neutral
tsakaninka suka zabe ka,Neutral
to ai babu manya apc duk qartin banzaaa manyan kobo suka rage ciki,Negative
shine shugabanda yafi kowan shigoba tarihin nigeria allah yayimasa tsawancinkwana dabamucikin halin rip,Positive
ma dear whether your support ganduj or abba you must put your life first zaben nan fa is not do or die if it no longer safe stay at ur parent home or your matrimoni home after all duk candid din guda biyu ya miki alkawarin kawar miki damuwanki fa,Positive
shin har yanzu arashin mulkin mallaka muke mun nemi iznin hakan an kashemu kaai suyi allah wadai daukar mataki aka zabi buhari yayi allah wadai ya gaza ya sauka sheikh muhammad nuru khalid abujanig,Negative
kaga wiyan ganduj,Neutral
gwamnatin buhari bata wata manufa musamman wajen talakan nigeria,Negative
kugaya mishi buhari be ma san anyimishi mutuwa ai haryanzu,Negative
mene yasa wai buhari bazai rabawa talakawan nigeria tallafi bah,Neutral
babu wani batun cece kuce lafiyar buhari kalau kawai iskanc,Negative
aikin kenan dai ayi ta nuna mana kasashen suka ci gaba muna commentsamma kullum daga ace boko haram ta kash mutan ace yan garkuwa suna neman kudin fansa kaji yan fashi sun harb mutum kaza sun tafi dukiyoyin suhaba shugabannin arewa meke faruwa,Negative
copi copi he copi our governor ganduj anyway we support him allah ya idda nufi ameen,Positive
tana ga gomnati,Neutral
yaush hakuri sakaryar gwamnatin take bayarwa,Negative
mufa zabar ka mukayi ka dinga yin allah wadai muma duk zamu iya yin allah wadai ai mun zabe ka ka kare mana rayukanmu dukiyarmu cikin ikon allah ka zauna kana allah wadai,Negative
fada mai ae shugabancin nigeria shugabancin kannywood bane,Negative
nidai nasan cewa buhari xai gama mulki babu abin arewa ta amfana dashi,Negative
wallahi buhari har abada,Positive
muje dai xuwa baba bashi uban w y kash,Negative
yau anya buhari me kuwa,Neutral
hukumar kasar nan zasu tashi gask tashi maganar siyasa wanga alamari face zallar taaddancin masu fafutukar biyafara boko haram ta fara,Negative
hmmm allah sauwaq wato nigeria akwai matsala akeso muyi buhari wai,Negative
ka kyauta zabeka ai ankac zabi cewa sunkayi zabar apc jihadi,Neutral
wallahii y batamin raii wallahi ministan nan,Negative
mudai yankin arewacin najeriya illar cutar cizon sauro take mana yafi corona viru,Negative
banda abun baba bai gama cika wasu dorawa kansa wasu,Negative
hhhhhhh fada musu duk cikin buhariya anci banza,Neutral
allah yasa baba ganduj ya duba lamarin ya sakemu,Positive
buhari yara inji tsohuwa,Negative
gareka muke damacan ga allah muke kagayawa buhari yatuna allah saudayan kagamai cewa ran mumini guda yafi duniya abunda ke cikinta domin kuka buda kuka karanta,Neutral
shifa elrufai kallon bagidaj yake ma ganduj bai san kar yake kallon sa,Negative
to yaush zata gayyaci baba ganduj,Neutral
aminu gaskiya nakan jidadin wakokinka musamman aisha kamar ni kaiwa saka makon sunan mahaifiya tane aisha baba zakan allah ya kara basira,Positive
yanzu attack light last man defend buhari attack atiku defend,Neutral
babaisowk hadin kan wadan nan muta nan muke so tabbacin allah zai kawo mana karshen taaddancin dake damun httpstcoorqvndqw,Positive
kar manta taho mana tsaraba baba,Positive
falalu matsalar itac mutum yayi magana ringa zaginsa ana cewa wai bakason buhari matsalar siyasa bace matsalac ta shugab yanada kyau shuwagabannin suyi duba zuwaga wadannan matsalolin wllh,Negative
ma rika kamawa gwamnati wajen yaki corona bada tallafin kayan abinci yankunansu ke wakilta,Neutral
allah ya tsinema gwamnatin mtsww,Negative
tambayi gwamnati gulmammu,Negative
to dan yayi magana biyu minen wajen dan siyasakawa kuskuren harsh aka samuya samu cikin alkawarin ya dauka ya cika mahaba kun matsa ma baba wlh,Neutral
ana boraouba najeriya,Negative
naroki allah shiyimai mafita cikin al amari alhamdu lillah yayi sarki zama gwamna harma shugaban kasa magana jari,Positive
ai abun mamaki bane najeriya ma beray sun hana shugaban kasa shiga offic,Negative
duk laifin gen babangidanakegani wlhi wayasaka yasaki bayerabanma oho,Negative
mun gode wa allah yasa mutum daya ke yin zaben,Positive
there one quot that said if you dont fight for what you like dont cri for wat you lose yarinyar nan mayya yakamata ta hakura dashi enough is enough haba buharin ma danyasan talakawa sanshin shiyasa yaki hakura httpstcoodnaxptt,Negative
ya kyauta aie tunda yan najeriya bane,Positive
kaga idon ganduj saikac dujiii,Negative
tuwo mai yanzu jiha ta minista uku gare,Neutral
dama an yaranta kaman hauka ya he ya ci gaba dawisu sa gidan baban sa,Negative
gaskia baba munfa sheda opposit din abunda ka fada,Negative
en najeriya sunyi baki hadi rama dubi wnnan dogowar halittar yayi jajir dashi yayi ulul,Neutral
